date,country,region,disease,risk_score,prediction,shap_Growth Rate,shap_AI Anomaly Signal,shap_Disease Severity,shap_Healthcare Access Risk,shap_Case Volume,top_factor,top_factor_value,second_factor
2023-04-02,DRC,Goma,Cholera,59.5,59.51465010025728,6.073,16.811,4.2,2.184,0.647,AI Anomaly Signal,16.811,Growth Rate
2023-04-03,DRC,Goma,Cholera,59.3,59.31865010025728,11.525,11.286,4.2,2.184,0.524,Growth Rate,11.525,AI Anomaly Signal
2023-08-03,DRC,Goma,Cholera,57.6,57.60865010025728,5.612,15.961,4.2,2.184,0.052,AI Anomaly Signal,15.961,Growth Rate
2023-08-04,DRC,Goma,Cholera,60.9,60.89265010025728,14.389,10.386,4.2,2.184,0.134,Growth Rate,14.389,AI Anomaly Signal
2023-10-01,DRC,Goma,Cholera,45.7,45.654650100257285,1.596,8.336,4.2,2.184,-0.261,AI Anomaly Signal,8.336,Disease Severity
2023-10-02,DRC,Goma,Cholera,48.4,48.402650100257276,3.195,9.411,4.2,2.184,-0.187,AI Anomaly Signal,9.411,Disease Severity
2023-10-21,DRC,Goma,Cholera,48.4,48.42165010025728,0.546,11.911,4.2,2.184,-0.019,AI Anomaly Signal,11.911,Disease Severity
2023-10-22,DRC,Goma,Cholera,46.5,46.49265010025728,2.416,8.036,4.2,2.184,0.057,AI Anomaly Signal,8.036,Disease Severity
2024-01-02,DRC,Goma,Cholera,48.7,48.720650100257274,-0.05,12.861,4.2,2.184,-0.074,AI Anomaly Signal,12.861,Disease Severity
2024-01-06,DRC,Goma,Cholera,46.6,46.57965010025728,2.213,8.436,4.2,2.184,-0.053,AI Anomaly Signal,8.436,Disease Severity
2024-02-23,DRC,Goma,Cholera,51.9,51.93965010025728,1.728,14.411,4.2,2.184,-0.183,AI Anomaly Signal,14.411,Disease Severity
2024-03-01,DRC,Goma,Cholera,53.5,53.542650100257276,7.256,10.361,4.2,2.184,-0.058,AI Anomaly Signal,10.361,Growth Rate
2024-03-09,DRC,Goma,Cholera,48.1,48.07965010025728,-1.116,13.111,4.2,2.184,0.101,AI Anomaly Signal,13.111,Disease Severity
2024-04-03,DRC,Goma,Cholera,53.2,53.24865010025728,1.901,15.136,4.2,2.184,0.228,AI Anomaly Signal,15.136,Disease Severity
2024-07-10,DRC,Goma,Cholera,59.1,59.05865010025728,6.654,16.236,4.2,2.184,0.185,AI Anomaly Signal,16.236,Growth Rate
2024-07-11,DRC,Goma,Cholera,63.3,63.27565010025727,15.727,11.311,4.2,2.184,0.254,Growth Rate,15.727,AI Anomaly Signal
2024-08-24,DRC,Goma,Cholera,56.8,56.82865010025728,5.218,15.611,4.2,2.184,0.016,AI Anomaly Signal,15.611,Growth Rate
2024-08-26,DRC,Goma,Cholera,60.2,60.18865010025728,13.145,10.961,4.2,2.184,0.099,Growth Rate,13.145,AI Anomaly Signal
2024-10-03,DRC,Goma,Cholera,47.1,47.06865010025728,3.004,8.286,4.2,2.184,-0.205,AI Anomaly Signal,8.286,Disease Severity
2024-11-13,DRC,Goma,Cholera,59.9,59.91865010025728,5.32,17.711,4.2,2.184,0.904,AI Anomaly Signal,17.711,Growth Rate
2024-11-14,DRC,Goma,Cholera,60.8,60.848650100257274,11.817,12.186,4.2,2.184,0.862,AI Anomaly Signal,12.186,Growth Rate
2023-01-28,DRC,Goma,Dengue,46.8,46.75565010025728,2.375,13.561,-0.8,2.184,-0.164,AI Anomaly Signal,13.561,Growth Rate
2023-01-29,DRC,Goma,Dengue,45.9,45.93765010025728,4.963,10.111,-0.8,2.184,-0.12,AI Anomaly Signal,10.111,Growth Rate
2023-03-01,DRC,Goma,Dengue,43.0,43.04965010025728,-0.043,12.336,-0.8,2.184,-0.227,AI Anomaly Signal,12.336,Healthcare Access Risk
2023-03-02,DRC,Goma,Dengue,40.8,40.76465010025728,2.356,7.636,-0.8,2.184,-0.211,AI Anomaly Signal,7.636,Growth Rate
2023-03-04,DRC,Goma,Dengue,43.7,43.66565010025728,5.73,7.111,-0.8,2.184,-0.159,AI Anomaly Signal,7.111,Growth Rate
2023-03-08,DRC,Goma,Dengue,52.1,52.12765010025728,12.139,9.036,-0.8,2.184,-0.031,Growth Rate,12.139,AI Anomaly Signal
2023-06-24,DRC,Goma,Dengue,48.3,48.26065010025728,1.855,15.461,-0.8,2.184,-0.039,AI Anomaly Signal,15.461,Healthcare Access Risk
2023-06-25,DRC,Goma,Dengue,44.0,44.00865010025728,4.819,8.261,-0.8,2.184,-0.055,AI Anomaly Signal,8.261,Growth Rate
2023-09-11,DRC,Goma,Dengue,36.5,36.478650100257276,-1.207,6.986,-0.8,2.184,-0.284,AI Anomaly Signal,6.986,Healthcare Access Risk
2023-09-16,DRC,Goma,Dengue,50.0,50.04165010025728,3.952,15.186,-0.8,2.184,-0.08,AI Anomaly Signal,15.186,Growth Rate
2023-09-17,DRC,Goma,Dengue,49.7,49.71265010025728,9.296,9.486,-0.8,2.184,-0.053,AI Anomaly Signal,9.486,Growth Rate
2023-10-05,DRC,Goma,Dengue,46.5,46.46165010025727,0.788,14.461,-0.8,2.184,0.229,AI Anomaly Signal,14.461,Healthcare Access Risk
2023-11-02,DRC,Goma,Dengue,49.5,49.491650100257274,2.406,15.786,-0.8,2.184,0.316,AI Anomaly Signal,15.786,Growth Rate
2023-11-03,DRC,Goma,Dengue,45.7,45.68265010025728,4.325,10.161,-0.8,2.184,0.213,AI Anomaly Signal,10.161,Growth Rate
2024-03-02,DRC,Goma,Dengue,40.8,40.792650100257276,1.519,8.511,-0.8,2.184,-0.221,AI Anomaly Signal,8.511,Healthcare Access Risk
2024-03-15,DRC,Goma,Dengue,47.2,47.232650100257274,2.422,13.761,-0.8,2.184,0.066,AI Anomaly Signal,13.761,Growth Rate
2024-04-12,DRC,Goma,Dengue,39.1,39.06165010025728,-0.346,8.511,-0.8,2.184,-0.087,AI Anomaly Signal,8.511,Healthcare Access Risk
2024-05-12,DRC,Goma,Dengue,48.1,48.11765010025728,1.816,15.111,-0.8,2.184,0.207,AI Anomaly Signal,15.111,Healthcare Access Risk
2024-05-13,DRC,Goma,Dengue,47.5,47.48665010025728,4.315,11.911,-0.8,2.184,0.277,AI Anomaly Signal,11.911,Growth Rate
2024-07-06,DRC,Goma,Dengue,45.2,45.20465010025728,1.284,13.086,-0.8,2.184,-0.149,AI Anomaly Signal,13.086,Healthcare Access Risk
2024-07-07,DRC,Goma,Dengue,41.4,41.417650100257276,3.293,7.286,-0.8,2.184,-0.145,AI Anomaly Signal,7.286,Growth Rate
2024-07-08,DRC,Goma,Dengue,44.1,44.055650100257274,6.582,6.611,-0.8,2.184,-0.121,AI Anomaly Signal,6.611,Growth Rate
2024-08-22,DRC,Goma,Dengue,57.2,57.15365010025728,8.299,17.711,-0.8,2.184,0.16,AI Anomaly Signal,17.711,Growth Rate
2024-10-01,DRC,Goma,Dengue,43.7,43.71265010025728,0.095,12.836,-0.8,2.184,-0.202,AI Anomaly Signal,12.836,Healthcare Access Risk
2024-12-09,DRC,Goma,Dengue,39.8,39.768650100257275,-0.213,9.111,-0.8,2.184,-0.113,AI Anomaly Signal,9.111,Healthcare Access Risk
2024-12-30,DRC,Goma,Dengue,39.4,39.35865010025728,-0.365,8.886,-0.8,2.184,-0.146,AI Anomaly Signal,8.886,Healthcare Access Risk
2023-01-09,DRC,Goma,Diarrheal_Disease,39.3,39.31565010025728,-0.571,11.961,-3.8,2.184,-0.058,AI Anomaly Signal,11.961,Disease Severity
2023-01-10,DRC,Goma,Diarrheal_Disease,47.0,47.04665010025728,6.408,12.486,-3.8,2.184,0.169,AI Anomaly Signal,12.486,Growth Rate
2023-03-01,DRC,Goma,Diarrheal_Disease,41.5,41.49665010025728,0.68,12.986,-3.8,2.184,-0.153,AI Anomaly Signal,12.986,Disease Severity
2023-08-16,DRC,Goma,Diarrheal_Disease,38.6,38.60265010025728,0.279,10.561,-3.8,2.184,-0.221,AI Anomaly Signal,10.561,Disease Severity
2023-10-01,DRC,Goma,Diarrheal_Disease,39.7,39.68465010025728,0.104,11.761,-3.8,2.184,-0.164,AI Anomaly Signal,11.761,Disease Severity
2023-10-07,DRC,Goma,Diarrheal_Disease,59.0,58.97365010025728,13.391,17.236,-3.8,2.184,0.363,AI Anomaly Signal,17.236,Growth Rate
2023-10-08,DRC,Goma,Diarrheal_Disease,57.9,57.94265010025728,16.486,12.936,-3.8,2.184,0.537,Growth Rate,16.486,AI Anomaly Signal
2023-12-17,DRC,Goma,Diarrheal_Disease,44.5,44.47965010025728,1.405,14.886,-3.8,2.184,0.205,AI Anomaly Signal,14.886,Disease Severity
2023-12-18,DRC,Goma,Diarrheal_Disease,43.9,43.91265010025728,3.818,11.761,-3.8,2.184,0.35,AI Anomaly Signal,11.761,Growth Rate
2023-12-20,DRC,Goma,Diarrheal_Disease,46.4,46.37665010025728,6.133,11.786,-3.8,2.184,0.474,AI Anomaly Signal,11.786,Growth Rate
2024-01-24,DRC,Goma,Diarrheal_Disease,39.8,39.79465010025728,-0.142,12.136,-3.8,2.184,-0.183,AI Anomaly Signal,12.136,Disease Severity
2024-02-28,DRC,Goma,Diarrheal_Disease,38.6,38.56165010025728,0.05,10.711,-3.8,2.184,-0.183,AI Anomaly Signal,10.711,Disease Severity
2024-02-29,DRC,Goma,Diarrheal_Disease,41.0,41.00165010025728,2.541,10.561,-3.8,2.184,-0.084,AI Anomaly Signal,10.561,Disease Severity
2024-03-01,DRC,Goma,Diarrheal_Disease,55.3,55.28265010025728,10.112,16.736,-3.8,2.184,0.451,AI Anomaly Signal,16.736,Growth Rate
2024-05-07,DRC,Goma,Diarrheal_Disease,45.9,45.85865010025728,1.657,15.861,-3.8,2.184,0.357,AI Anomaly Signal,15.861,Disease Severity
2024-05-08,DRC,Goma,Diarrheal_Disease,45.1,45.06265010025728,4.472,12.111,-3.8,2.184,0.496,AI Anomaly Signal,12.111,Growth Rate
2024-05-09,DRC,Goma,Diarrheal_Disease,48.3,48.30565010025728,7.894,11.786,-3.8,2.184,0.642,AI Anomaly Signal,11.786,Growth Rate
2024-09-29,DRC,Goma,Diarrheal_Disease,48.8,48.80465010025728,3.735,17.061,-3.8,2.184,0.025,AI Anomaly Signal,17.061,Disease Severity
2024-10-01,DRC,Goma,Diarrheal_Disease,52.2,52.18565010025728,11.177,12.786,-3.8,2.184,0.239,AI Anomaly Signal,12.786,Growth Rate
2024-10-03,DRC,Goma,Diarrheal_Disease,63.6,63.61665010025728,23.575,11.611,-3.8,2.184,0.447,Growth Rate,23.575,AI Anomaly Signal
2024-12-16,DRC,Goma,Diarrheal_Disease,47.2,47.20065010025728,2.575,16.336,-3.8,2.184,0.306,AI Anomaly Signal,16.336,Disease Severity
2024-12-17,DRC,Goma,Diarrheal_Disease,42.2,42.18965010025728,3.9,10.036,-3.8,2.184,0.27,AI Anomaly Signal,10.036,Growth Rate
2023-02-13,DRC,Goma,Malaria,45.4,45.44065010025728,2.085,11.536,0.2,2.184,-0.164,AI Anomaly Signal,11.536,Healthcare Access Risk
2023-02-14,DRC,Goma,Malaria,46.8,46.80065010025728,4.486,10.411,0.2,2.184,-0.08,AI Anomaly Signal,10.411,Growth Rate
2023-03-16,DRC,Goma,Malaria,50.2,50.19165010025728,1.749,15.961,0.2,2.184,0.498,AI Anomaly Signal,15.961,Healthcare Access Risk
2023-03-17,DRC,Goma,Malaria,51.0,50.999650100257284,5.876,12.511,0.2,2.184,0.629,AI Anomaly Signal,12.511,Growth Rate
2023-06-09,DRC,Goma,Malaria,45.7,45.72565010025728,-1.781,15.336,0.2,2.184,0.187,AI Anomaly Signal,15.336,Healthcare Access Risk
2023-07-19,DRC,Goma,Malaria,50.1,50.07065010025728,2.787,15.386,0.2,2.184,-0.086,AI Anomaly Signal,15.386,Growth Rate
2023-08-08,DRC,Goma,Malaria,48.7,48.726650100257274,1.456,15.311,0.2,2.184,-0.024,AI Anomaly Signal,15.311,Healthcare Access Risk
2023-08-09,DRC,Goma,Malaria,48.4,48.360650100257274,6.084,10.236,0.2,2.184,0.057,AI Anomaly Signal,10.236,Growth Rate
2023-09-07,DRC,Goma,Malaria,44.0,44.012650100257275,1.247,10.911,0.2,2.184,-0.129,AI Anomaly Signal,10.911,Healthcare Access Risk
2023-10-01,DRC,Goma,Malaria,41.5,41.454650100257275,-0.507,10.186,0.2,2.184,-0.208,AI Anomaly Signal,10.186,Healthcare Access Risk
2023-12-01,DRC,Goma,Malaria,42.5,42.49965010025728,-1.05,11.486,0.2,2.184,0.08,AI Anomaly Signal,11.486,Healthcare Access Risk
2024-01-20,DRC,Goma,Malaria,55.4,55.414650100257276,5.621,17.686,0.2,2.184,0.124,AI Anomaly Signal,17.686,Growth Rate
2024-03-03,DRC,Goma,Malaria,46.0,45.98965010025728,4.052,10.086,0.2,2.184,-0.132,AI Anomaly Signal,10.086,Growth Rate
2024-03-18,DRC,Goma,Malaria,49.0,49.04165010025728,2.149,14.636,0.2,2.184,0.273,AI Anomaly Signal,14.636,Healthcare Access Risk
2024-03-19,DRC,Goma,Malaria,46.4,46.43265010025728,4.278,9.811,0.2,2.184,0.36,AI Anomaly Signal,9.811,Growth Rate
2024-03-21,DRC,Goma,Malaria,54.8,54.82465010025728,10.462,11.736,0.2,2.184,0.643,AI Anomaly Signal,11.736,Growth Rate
2024-04-28,DRC,Goma,Malaria,49.2,49.160650100257286,1.126,15.611,0.2,2.184,0.44,AI Anomaly Signal,15.611,Healthcare Access Risk
2024-04-29,DRC,Goma,Malaria,45.5,45.52265010025728,3.485,9.611,0.2,2.184,0.443,AI Anomaly Signal,9.611,Growth Rate
2024-05-21,DRC,Goma,Malaria,40.1,40.13865010025728,-1.575,9.511,0.2,2.184,0.219,AI Anomaly Signal,9.511,Healthcare Access Risk
2024-09-02,DRC,Goma,Malaria,45.3,45.32565010025728,2.402,11.111,0.2,2.184,-0.171,AI Anomaly Signal,11.111,Growth Rate
2024-10-01,DRC,Goma,Malaria,47.3,47.25465010025728,1.218,14.186,0.2,2.184,-0.133,AI Anomaly Signal,14.186,Healthcare Access Risk
2024-10-02,DRC,Goma,Malaria,48.0,48.04965010025728,4.29,11.761,0.2,2.184,0.015,AI Anomaly Signal,11.761,Growth Rate
2024-10-16,DRC,Goma,Malaria,48.3,48.26565010025728,0.714,15.236,0.2,2.184,0.332,AI Anomaly Signal,15.236,Healthcare Access Risk
2024-10-17,DRC,Goma,Malaria,44.4,44.36565010025728,3.5,8.536,0.2,2.184,0.346,AI Anomaly Signal,8.536,Growth Rate
2024-10-18,DRC,Goma,Malaria,47.7,47.68065010025728,7.073,8.211,0.2,2.184,0.413,AI Anomaly Signal,8.211,Growth Rate
2024-12-06,DRC,Goma,Malaria,46.1,46.06765010025728,1.015,12.911,0.2,2.184,0.158,AI Anomaly Signal,12.911,Healthcare Access Risk
2024-12-07,DRC,Goma,Malaria,47.6,47.57865010025728,4.47,10.811,0.2,2.184,0.314,AI Anomaly Signal,10.811,Growth Rate
2024-12-09,DRC,Goma,Malaria,49.9,49.92065010025728,8.295,9.211,0.2,2.184,0.431,AI Anomaly Signal,9.211,Growth Rate
2024-12-25,DRC,Goma,Malaria,46.1,46.07665010025728,-1.896,15.511,0.2,2.184,0.478,AI Anomaly Signal,15.511,Healthcare Access Risk
2024-12-27,DRC,Goma,Malaria,45.7,45.68865010025728,2.055,11.036,0.2,2.184,0.614,AI Anomaly Signal,11.036,Healthcare Access Risk
2023-02-19,DRC,Goma,Malnutrition,42.4,42.44365010025728,-0.459,13.861,-2.8,2.184,0.058,AI Anomaly Signal,13.861,Disease Severity
2023-05-09,DRC,Goma,Malnutrition,40.1,40.11165010025728,-0.273,11.386,-2.8,2.184,0.015,AI Anomaly Signal,11.386,Disease Severity
2023-06-14,DRC,Goma,Malnutrition,37.0,37.05065010025728,-0.088,8.161,-2.8,2.184,-0.006,AI Anomaly Signal,8.161,Disease Severity
2023-10-10,DRC,Goma,Malnutrition,36.2,36.22165010025728,-0.042,7.286,-2.8,2.184,-0.006,AI Anomaly Signal,7.286,Disease Severity
2024-08-14,DRC,Goma,Malnutrition,41.2,41.23165010025728,-0.208,12.436,-2.8,2.184,0.02,AI Anomaly Signal,12.436,Disease Severity
2024-11-23,DRC,Goma,Malnutrition,42.1,42.07065010025728,-0.176,13.211,-2.8,2.184,0.052,AI Anomaly Signal,13.211,Disease Severity
2024-12-27,DRC,Goma,Malnutrition,39.8,39.80865010025728,-0.265,11.086,-2.8,2.184,0.004,AI Anomaly Signal,11.086,Disease Severity
2023-01-23,DRC,Goma,Meningitis,54.5,54.511650100257285,2.314,15.161,5.2,2.184,0.053,AI Anomaly Signal,15.161,Disease Severity
2023-03-24,DRC,Goma,Meningitis,44.5,44.49865010025728,-0.002,7.811,5.2,2.184,-0.294,AI Anomaly Signal,7.811,Disease Severity
2023-04-13,DRC,Goma,Meningitis,52.9,52.92865010025728,1.929,14.211,5.2,2.184,-0.195,AI Anomaly Signal,14.211,Disease Severity
2023-06-01,DRC,Goma,Meningitis,48.9,48.93265010025728,0.107,12.086,5.2,2.184,-0.244,AI Anomaly Signal,12.086,Disease Severity
2023-06-08,DRC,Goma,Meningitis,68.0,67.97465010025728,13.161,17.586,5.2,2.184,0.244,AI Anomaly Signal,17.586,Growth Rate
2023-06-09,DRC,Goma,Meningitis,67.4,67.38165010025727,18.361,11.736,5.2,2.184,0.301,Growth Rate,18.361,AI Anomaly Signal
2023-06-10,DRC,Goma,Meningitis,73.7,73.68165010025729,25.208,11.111,5.2,2.184,0.379,Growth Rate,25.208,AI Anomaly Signal
2023-08-18,DRC,Goma,Meningitis,56.9,56.87565010025728,3.318,16.436,5.2,2.184,0.138,AI Anomaly Signal,16.436,Disease Severity
2023-09-22,DRC,Goma,Meningitis,43.9,43.93765010025728,-0.866,8.036,5.2,2.184,-0.216,AI Anomaly Signal,8.036,Disease Severity
2023-12-03,DRC,Goma,Meningitis,55.2,55.20565010025727,2.467,15.886,5.2,2.184,-0.131,AI Anomaly Signal,15.886,Disease Severity
2023-12-04,DRC,Goma,Meningitis,51.2,51.16565010025728,5.262,9.086,5.2,2.184,-0.166,AI Anomaly Signal,9.086,Growth Rate
2024-01-01,DRC,Goma,Meningitis,44.5,44.45965010025728,-0.016,7.786,5.2,2.184,-0.294,AI Anomaly Signal,7.786,Disease Severity
2024-01-02,DRC,Goma,Meningitis,47.2,47.250650100257275,1.057,9.461,5.2,2.184,-0.251,AI Anomaly Signal,9.461,Disease Severity
2024-01-05,DRC,Goma,Meningitis,70.3,70.28665010025728,15.547,17.561,5.2,2.184,0.195,AI Anomaly Signal,17.561,Growth Rate
2024-01-06,DRC,Goma,Meningitis,80.2,80.24665010025727,28.595,14.261,5.2,2.184,0.407,Growth Rate,28.595,AI Anomaly Signal
2024-02-23,DRC,Goma,Meningitis,55.0,55.036650100257276,3.207,14.786,5.2,2.184,0.06,AI Anomaly Signal,14.786,Disease Severity
2024-02-24,DRC,Goma,Meningitis,56.1,56.05765010025728,6.8,12.086,5.2,2.184,0.188,AI Anomaly Signal,12.086,Growth Rate
2024-04-16,DRC,Goma,Meningitis,55.1,55.10665010025728,2.611,15.636,5.2,2.184,-0.124,AI Anomaly Signal,15.636,Disease Severity
2024-04-17,DRC,Goma,Meningitis,51.8,51.80565010025728,5.91,9.036,5.2,2.184,-0.124,AI Anomaly Signal,9.036,Growth Rate
2024-04-19,DRC,Goma,Meningitis,62.6,62.55665010025728,15.262,10.336,5.2,2.184,-0.025,Growth Rate,15.262,AI Anomaly Signal
2024-05-10,DRC,Goma,Meningitis,48.3,48.30065010025728,-1.064,12.561,5.2,2.184,-0.18,AI Anomaly Signal,12.561,Disease Severity
2024-05-11,DRC,Goma,Meningitis,50.6,50.640650100257275,2.484,11.261,5.2,2.184,-0.088,AI Anomaly Signal,11.261,Disease Severity
2024-09-03,DRC,Goma,Meningitis,53.4,53.396650100257276,1.716,14.686,5.2,2.184,0.011,AI Anomaly Signal,14.686,Disease Severity
2024-09-04,DRC,Goma,Meningitis,49.7,49.66265010025728,3.3,9.361,5.2,2.184,0.018,AI Anomaly Signal,9.361,Disease Severity
2024-11-22,DRC,Goma,Meningitis,44.4,44.41365010025728,-0.155,7.886,5.2,2.184,-0.301,AI Anomaly Signal,7.886,Disease Severity
2024-12-04,DRC,Goma,Meningitis,54.1,54.113650100257274,2.206,15.111,5.2,2.184,-0.187,AI Anomaly Signal,15.111,Disease Severity
2024-12-05,DRC,Goma,Meningitis,49.8,49.77565010025728,4.201,8.786,5.2,2.184,-0.195,AI Anomaly Signal,8.786,Disease Severity
2023-04-23,DRC,Goma,Mpox,57.6,57.57365010025728,4.346,17.711,3.2,2.184,0.533,AI Anomaly Signal,17.711,Growth Rate
2023-06-12,DRC,Goma,Mpox,59.6,59.61165010025728,6.415,17.636,3.2,2.184,0.577,AI Anomaly Signal,17.636,Growth Rate
2023-11-07,DRC,Goma,Mpox,57.9,57.85665010025728,4.971,17.486,3.2,2.184,0.416,AI Anomaly Signal,17.486,Growth Rate
2023-11-08,DRC,Goma,Mpox,55.7,55.74065010025728,9.597,10.786,3.2,2.184,0.374,AI Anomaly Signal,10.786,Growth Rate
2023-11-30,DRC,Goma,Mpox,46.5,46.524650100257276,-1.438,12.936,3.2,2.184,0.043,AI Anomaly Signal,12.936,Disease Severity
2023-12-01,DRC,Goma,Mpox,44.2,44.226650100257274,1.158,8.036,3.2,2.184,0.049,AI Anomaly Signal,8.036,Disease Severity
2023-12-02,DRC,Goma,Mpox,52.2,52.244650100257275,5.174,11.811,3.2,2.184,0.276,AI Anomaly Signal,11.811,Growth Rate
2024-01-18,DRC,Goma,Mpox,42.2,42.20065010025728,-0.332,7.761,3.2,2.184,-0.212,AI Anomaly Signal,7.761,Disease Severity
2024-04-12,DRC,Goma,Mpox,55.9,55.872650100257275,4.459,16.136,3.2,2.184,0.294,AI Anomaly Signal,16.136,Growth Rate
2024-04-13,DRC,Goma,Mpox,53.5,53.54965010025728,8.138,10.186,3.2,2.184,0.242,AI Anomaly Signal,10.186,Growth Rate
2024-04-14,DRC,Goma,Mpox,58.1,58.12465010025728,13.013,9.786,3.2,2.184,0.342,Growth Rate,13.013,AI Anomaly Signal
2024-07-19,DRC,Goma,Mpox,57.8,57.82765010025728,5.541,16.911,3.2,2.184,0.392,AI Anomaly Signal,16.911,Growth Rate
2024-07-20,DRC,Goma,Mpox,61.3,61.27865010025728,12.917,12.811,3.2,2.184,0.567,Growth Rate,12.917,AI Anomaly Signal
2024-10-26,DRC,Goma,Mpox,54.6,54.637650100257275,3.655,15.836,3.2,2.184,0.163,AI Anomaly Signal,15.836,Growth Rate
2024-11-29,DRC,Goma,Mpox,51.4,51.395650100257285,1.286,15.111,3.2,2.184,0.015,AI Anomaly Signal,15.111,Disease Severity
2023-01-06,DRC,Goma,Respiratory_Infections,41.4,41.43865010025728,-0.571,14.211,-4.8,2.184,0.815,AI Anomaly Signal,14.211,Disease Severity
2023-02-03,DRC,Goma,Respiratory_Infections,35.6,35.57565010025728,0.813,7.786,-4.8,2.184,-0.007,AI Anomaly Signal,7.786,Disease Severity
2023-06-02,DRC,Goma,Respiratory_Infections,39.1,39.05765010025728,0.549,11.586,-4.8,2.184,-0.061,AI Anomaly Signal,11.586,Disease Severity
2023-06-04,DRC,Goma,Respiratory_Infections,37.8,37.78465010025728,1.877,8.986,-4.8,2.184,-0.062,AI Anomaly Signal,8.986,Disease Severity
2023-09-08,DRC,Goma,Respiratory_Infections,45.1,45.082650100257275,1.357,16.311,-4.8,2.184,0.431,AI Anomaly Signal,16.311,Disease Severity
2023-09-09,DRC,Goma,Respiratory_Infections,40.8,40.81865010025728,3.091,10.361,-4.8,2.184,0.383,AI Anomaly Signal,10.361,Disease Severity
2023-11-03,DRC,Goma,Respiratory_Infections,34.8,34.84865010025728,-0.266,8.311,-4.8,2.184,-0.18,AI Anomaly Signal,8.311,Disease Severity
2024-01-01,DRC,Goma,Respiratory_Infections,43.4,43.411650100257276,2.259,14.211,-4.8,2.184,-0.042,AI Anomaly Signal,14.211,Disease Severity
2024-01-08,DRC,Goma,Respiratory_Infections,52.7,52.67265010025728,7.531,17.436,-4.8,2.184,0.722,AI Anomaly Signal,17.436,Growth Rate
2024-01-09,DRC,Goma,Respiratory_Infections,49.0,49.008650100257285,9.465,11.961,-4.8,2.184,0.599,AI Anomaly Signal,11.961,Growth Rate
2024-03-10,DRC,Goma,Respiratory_Infections,40.0,40.04065010025728,-0.658,13.636,-4.8,2.184,0.079,AI Anomaly Signal,13.636,Disease Severity
2024-03-11,DRC,Goma,Respiratory_Infections,38.3,38.31765010025728,1.862,9.361,-4.8,2.184,0.111,AI Anomaly Signal,9.361,Disease Severity
2024-05-22,DRC,Goma,Respiratory_Infections,40.8,40.83765010025728,2.329,11.586,-4.8,2.184,-0.061,AI Anomaly Signal,11.586,Disease Severity
2024-09-15,DRC,Goma,Respiratory_Infections,43.5,43.47565010025728,0.472,15.611,-4.8,2.184,0.409,AI Anomaly Signal,15.611,Disease Severity
2024-09-16,DRC,Goma,Respiratory_Infections,38.6,38.59865010025728,2.366,8.936,-4.8,2.184,0.313,AI Anomaly Signal,8.936,Disease Severity
2024-09-17,DRC,Goma,Respiratory_Infections,42.2,42.17565010025728,5.015,9.736,-4.8,2.184,0.441,AI Anomaly Signal,9.736,Growth Rate
2024-09-18,DRC,Goma,Respiratory_Infections,46.9,46.87365010025728,8.428,10.861,-4.8,2.184,0.601,AI Anomaly Signal,10.861,Growth Rate
2024-11-15,DRC,Goma,Respiratory_Infections,44.5,44.54665010025728,0.951,16.586,-4.8,2.184,0.026,AI Anomaly Signal,16.586,Disease Severity
2024-11-16,DRC,Goma,Respiratory_Infections,39.9,39.94965010025728,3.637,9.336,-4.8,2.184,-0.007,AI Anomaly Signal,9.336,Disease Severity
2023-01-14,DRC,Goma,Tuberculosis,42.5,42.485650100257274,-0.63,9.786,1.2,2.184,0.346,AI Anomaly Signal,9.786,Healthcare Access Risk
2023-06-17,DRC,Goma,Tuberculosis,47.7,47.74565010025728,0.492,13.686,1.2,2.184,0.584,AI Anomaly Signal,13.686,Healthcare Access Risk
2023-06-19,DRC,Goma,Tuberculosis,45.7,45.661650100257276,1.693,10.336,1.2,2.184,0.649,AI Anomaly Signal,10.336,Healthcare Access Risk
2023-07-25,DRC,Goma,Tuberculosis,52.5,52.46765010025728,0.913,17.536,1.2,2.184,1.035,AI Anomaly Signal,17.536,Healthcare Access Risk
2024-01-04,DRC,Goma,Tuberculosis,50.7,50.69665010025727,0.465,16.586,1.2,2.184,0.662,AI Anomaly Signal,16.586,Healthcare Access Risk
2024-01-05,DRC,Goma,Tuberculosis,50.6,50.62665010025728,1.781,14.986,1.2,2.184,0.876,AI Anomaly Signal,14.986,Healthcare Access Risk
2024-10-25,DRC,Goma,Tuberculosis,42.9,42.93265010025728,-0.189,9.786,1.2,2.184,0.352,AI Anomaly Signal,9.786,Healthcare Access Risk
2023-03-01,DRC,Goma,Typhoid,39.0,38.97765010025728,-0.32,9.486,-1.8,2.184,-0.172,AI Anomaly Signal,9.486,Healthcare Access Risk
2023-03-06,DRC,Goma,Typhoid,47.7,47.664650100257276,8.474,9.136,-1.8,2.184,0.071,AI Anomaly Signal,9.136,Growth Rate
2023-05-07,DRC,Goma,Typhoid,42.1,42.05865010025728,0.539,11.336,-1.8,2.184,0.2,AI Anomaly Signal,11.336,Healthcare Access Risk
2023-06-16,DRC,Goma,Typhoid,50.1,50.10065010025728,3.975,15.911,-1.8,2.184,0.231,AI Anomaly Signal,15.911,Growth Rate
2023-08-16,DRC,Goma,Typhoid,46.3,46.29665010025728,1.826,14.411,-1.8,2.184,0.076,AI Anomaly Signal,14.411,Healthcare Access Risk
